id_record;id_persistent;label;image_links;archive_links;microfiche_links;microfiche_archive_links
http://www.bildindex.de/document/obj20366175;http://id.bildindex.de/thing/0001418932;Servierplatte /Schüssel;[];[];[];[]
http://www.bildindex.de/document/obj20366174;http://id.bildindex.de/thing/0001418931;Platte oder Schüssel mit Pfauenmotiv;[];[];[];[]
http://www.bildindex.de/document/obj06570530;http://id.bildindex.de/thing/0001162399;Fragmente eines Kruges;[];[];[];[]
http://www.bildindex.de/document/obj06570531;http://id.bildindex.de/thing/0001162400;Gefäßboden;[];[];[];[]
http://www.bildindex.de/document/obj06570532;http://id.bildindex.de/thing/0001162401;Bruchstücke eines Kruges;[];[];[];[]
http://www.bildindex.de/document/obj20144379;http://id.bildindex.de/thing/0001272986;Jacob Grimm im dritten Lebensjahr;[];[];[];[]
http://www.bildindex.de/document/obj20365818;http://id.bildindex.de/thing/0001418423;Blick von Douaumont auf das Trichterfeld vor Verdun;[];[];[];[]
http://www.bildindex.de/document/obj06570525;http://id.bildindex.de/thing/0001162395;Schüsselfragment;[];[];[];[]
http://www.bildindex.de/document/obj06570526;http://id.bildindex.de/thing/0001162396;Schüsselfragment;[];[];[];[]
http://www.bildindex.de/document/obj06570528;http://id.bildindex.de/thing/0001162397;Topf;[];[];[];[]
http://www.bildindex.de/document/obj06570522;http://id.bildindex.de/thing/0001162392;Haubenkopf für Kinderhäubchen;[];[];[];[]
http://www.bildindex.de/document/obj06570523;http://id.bildindex.de/thing/0001162393;Topfkachel;[];[];[];[]
http://www.bildindex.de/document/obj06570524;http://id.bildindex.de/thing/0001162394;Krug;[];[];[];[]
http://www.bildindex.de/document/obj06570529;http://id.bildindex.de/thing/0001162398;Gefäßboden;[];[];[];[]
http://www.bildindex.de/document/obj20366185;http://id.bildindex.de/thing/0001418942;Becher;[];[];[];[]
http://www.bildindex.de/document/obj20144386;http://id.bildindex.de/thing/0001272993;Der Preusje von Schlüchtern- Bildnis nach links;[];[];[];[]
http://www.bildindex.de/document/obj06570541;http://id.bildindex.de/thing/0001162409;Topfkachel;[];[];[];[]
http://www.bildindex.de/document/obj20144387;http://id.bildindex.de/thing/0001272994;Der Preusje von Schlüchtern - Bildnis nach rechts;[];[];[];[]
http://www.bildindex.de/document/obj06570542;http://id.bildindex.de/thing/0001162410;Doppelhenkelflasche;[];[];[];[]
http://www.bildindex.de/document/obj20144384;http://id.bildindex.de/thing/0001272991;Friedrich Carl von Savigny;[];[];[];[]
http://www.bildindex.de/document/obj20144385;http://id.bildindex.de/thing/0001272992;Wilhelm Grimm im Professorentalar;[];[];[];[]
http://www.bildindex.de/document/obj06570544;http://id.bildindex.de/thing/0001162412;Platte mit dem Wappen der Philipps-Universität Marburg;[];[];[];[]
http://www.bildindex.de/document/obj20144388;http://id.bildindex.de/thing/0001272995;Der Töpfer Johannes Heid aus Steinau;[];[];[];[]
http://www.bildindex.de/document/obj20244111;http://id.bildindex.de/thing/0001337213;Exlibris Kurt Casimir;[];[];[];[]
http://www.bildindex.de/document/obj20144389;http://id.bildindex.de/thing/0001272996;Francesco Francia - Bildnis im Profil;[];[];[];[]
http://www.bildindex.de/document/obj20244113;http://id.bildindex.de/thing/0001337214;Exlibris Herta Wimmelmann;[];[];[];[]
http://www.bildindex.de/document/obj20244115;http://id.bildindex.de/thing/0001337216;Exlibris Dr. Bruno Stibbe;[];[];[];[]
http://www.bildindex.de/document/obj20244114;http://id.bildindex.de/thing/0001337215;Exlibris Else Albers, Dr.med.;[];[];[];[]
http://www.bildindex.de/document/obj20144382;http://id.bildindex.de/thing/0001272989;Christian Brentano, Brustbild im Profil;[];[];[];[]
http://www.bildindex.de/document/obj20244117;http://id.bildindex.de/thing/0001337218;Exlibris Lisa Schnitter;[];[];[];[]
http://www.bildindex.de/document/obj06570799;http://id.bildindex.de/thing/0001162603;Schale in Körbchenform;[];[];[];[]
http://www.bildindex.de/document/obj06570533;http://id.bildindex.de/thing/0001162402;Bruchstück eines Kruges;[];[];[];[]
http://www.bildindex.de/document/obj20144383;http://id.bildindex.de/thing/0001272990;Jacob Grimm als Legationssekretär;[];[];[];[]
http://www.bildindex.de/document/obj20244116;http://id.bildindex.de/thing/0001337217;Exlibris Erich Matthes;[];[];[];[]
http://www.bildindex.de/document/obj20269794;http://id.bildindex.de/thing/0001350738;Fischers Häuschen;[];[];[];[]
http://www.bildindex.de/document/obj06570534;http://id.bildindex.de/thing/0001162403;Gefäßdeckel;[];[];[];[]
http://www.bildindex.de/document/obj06570535;http://id.bildindex.de/thing/0001162404;Kugeltopf;[];[];[];[]
http://www.bildindex.de/document/obj20144381;http://id.bildindex.de/thing/0001272988;Selbstbildnis;[];[];[];[]
http://www.bildindex.de/document/obj06570536;http://id.bildindex.de/thing/0001162405;Kugeltopf;[];[];[];[]
http://www.bildindex.de/document/obj20144380;http://id.bildindex.de/thing/0001272987;Jacob Grimm als Legationssekretär;[];[];[];[]
http://www.bildindex.de/document/obj20366192;http://id.bildindex.de/thing/0001418949;Henkelvase;[];[];[];[]
http://www.bildindex.de/document/obj20366191;http://id.bildindex.de/thing/0001418948;Vase;[];[];[];[]
http://www.bildindex.de/document/obj20366194;http://id.bildindex.de/thing/0001418951;Henkelvase;[];[];[];[]
http://www.bildindex.de/document/obj20366193;http://id.bildindex.de/thing/0001418950;Vase;[];[];[];[]
http://www.bildindex.de/document/obj20366151;http://id.bildindex.de/thing/0001418908;Teller;[];[];[];[]
http://www.bildindex.de/document/obj06580358;http://id.bildindex.de/thing/0001163138;Schreibzeug;[];[];[];[]
http://www.bildindex.de/document/obj06580359;http://id.bildindex.de/thing/0001163139;Flaschenfragment;[];[];[];[]
http://www.bildindex.de/document/obj20226202;http://id.bildindex.de/thing/0001330879;Marburg und seine Umgebung, Stadtplan;[];[];[];[]
http://www.bildindex.de/document/obj20366150;http://id.bildindex.de/thing/0001418907;Teller;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162592;Bodenfliesen;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162566;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162567;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162568;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162569;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162570;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162571;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162572;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162573;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162574;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162575;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162576;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162577;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162578;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162579;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162580;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162581;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162582;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162583;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162584;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162585;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162586;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162587;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162588;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162589;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162590;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj06570771;http://id.bildindex.de/thing/0001162591;Bodenfliesen Bodenfliesen/Bodenfliese;[];[];[];[]
http://www.bildindex.de/document/obj20078189;http://id.bildindex.de/thing/0001219099;Dorfstraße mit Kapelle und zwei Wanderern;[];[];[];[]
http://www.bildindex.de/document/obj20078187;http://id.bildindex.de/thing/0001219097;Sitzender Mann im Geröll eines Waldbachs (Der Waldbach);[];[];[];[]
http://www.bildindex.de/document/obj20366156;http://id.bildindex.de/thing/0001418913;Teller;[];[];[];[]
http://www.bildindex.de/document/obj20726420;http://id.bildindex.de/thing/0001676473;Masken von einer Deckenverzierung Masken von einer Deckenverzierung/Engelsköpfchen mit gekreuzten Flügeln und Halskette;[];[];[];[]
http://www.bildindex.de/document/obj20726420;http://id.bildindex.de/thing/0001676475;Masken von einer Deckenverzierung Masken von einer Deckenverzierung/Kopf eines bärtigen Mannes mit Kronreif und fächerartigem Kopfputz;[];[];[];[]
http://www.bildindex.de/document/obj20726420;http://id.bildindex.de/thing/0001676477;Masken von einer Deckenverzierung Masken von einer Deckenverzierung/Frauenkopf mit Kopfputz und Kinnschleier;[];[];[];[]
http://www.bildindex.de/document/obj20726420;http://id.bildindex.de/thing/0001676478;Masken von einer Deckenverzierung Masken von einer Deckenverzierung/Frauenkopf mit Kopfputz und Kinnschleier;[];[];[];[]
http://www.bildindex.de/document/obj20078188;http://id.bildindex.de/thing/0001219098;Ruine einer Stadtbefestigung;[];[];[];[]
http://www.bildindex.de/document/obj20078185;http://id.bildindex.de/thing/0001219095;Landschaft mit alter Eiche und Kuhtreiber;[];[];[];[]
http://www.bildindex.de/document/obj20366158;http://id.bildindex.de/thing/0001418915;Wandteller mit aufgemalter Zimmerszene auf dem Spiegel;[];[];[];[]
http://www.bildindex.de/document/obj20078186;http://id.bildindex.de/thing/0001219096;Der Wanderer vor der Stadtmauer (Das Dorf vor der Landeskrone);[];[];[];[]
http://www.bildindex.de/document/obj20078182;http://id.bildindex.de/thing/0001219092;Schlafender Knabe am Waldrand;[];[];[];[]
http://www.bildindex.de/document/obj06570501;http://id.bildindex.de/thing/0001162377;Formmodel;[];[];[];[]
http://www.bildindex.de/document/obj20411739;http://id.bildindex.de/thing/0001445639;Reisepass;[];[];[];[]
http://www.bildindex.de/document/obj20078183;http://id.bildindex.de/thing/0001219093;Landschaft mit Bergschloss und sitzendem, mit seinem Hund spielendem Mann;[];[];[];[]
http://www.bildindex.de/document/obj20078184;http://id.bildindex.de/thing/0001219094;Wiesengrund mit Mutter, Kind und stehendem Soldaten;[];[];[];[]
http://www.bildindex.de/document/obj20078180;http://id.bildindex.de/thing/0001219090;Der große Berg Landeskrone;[];[];[];[]
http://www.bildindex.de/document/obj20411737;http://id.bildindex.de/thing/0001445636;Arnold Böcklin - Familienfoto;[];[];[];[]
http://www.bildindex.de/document/obj20078181;http://id.bildindex.de/thing/0001219091;Flusslandschaft mit Burgruine und Angler (Der Fischer);[];[];[];[]
http://www.bildindex.de/document/obj20411738;http://id.bildindex.de/thing/0001445643;Angela Böcklin;[];[];[];[]
http://www.bildindex.de/document/obj20328898;http://id.bildindex.de/thing/0001387120;"Abschiedsbild von Mutter an Vater, ""In Erinnerung an schöne Stunden Thilde Scheinberger""";[];[];[];[]
http://www.bildindex.de/document/obj06580360;http://id.bildindex.de/thing/0001163140;Becherfragment;[];[];[];[]
http://www.bildindex.de/document/obj20328897;http://id.bildindex.de/thing/0001387119;Thilde Hofer, Indisches Fest, Tanz;[];[];[];[]
http://www.bildindex.de/document/obj20411736;http://id.bildindex.de/thing/0001445631;Arnold Böcklin;[];[];[];[]
http://www.bildindex.de/document/obj20352645;http://id.bildindex.de/thing/0001408455;Landschaft bei La Chapelle-sous-Brancion;[];[];[];[]
http://www.bildindex.de/document/obj20328895;http://id.bildindex.de/thing/0001387118;Thilde Hofer;[];[];[];[]
http://www.bildindex.de/document/obj20362462;http://id.bildindex.de/thing/0001413864;Auf einem Esel reitende Kinder auf Naxos;[];[];[];[]
http://www.bildindex.de/document/obj20328893;http://id.bildindex.de/thing/0001387116;Karl und Thilde Hofer auf einem Spaziergang in Rom;[];[];[];[]
http://www.bildindex.de/document/obj06570509;http://id.bildindex.de/thing/0001162383;Konfekt- oder Gebäckmodel;[];[];[];[]
http://www.bildindex.de/document/obj06580365;http://id.bildindex.de/thing/0001163144;Flasche;[];[];[];[]
http://www.bildindex.de/document/obj20328892;http://id.bildindex.de/thing/0001387115;Karl Hofers Frau Thilde mit ihren Söhnen Carlino und Hansrudi;[];[];[];[]
http://www.bildindex.de/document/obj20328891;http://id.bildindex.de/thing/0001387114;Thilde Hofer, geb. Scheinberger;[];[];[];[]
http://www.bildindex.de/document/obj06580362;http://id.bildindex.de/thing/0001163142;Schraubstöpsel;[];[];[];[]
http://www.bildindex.de/document/obj06580363;http://id.bildindex.de/thing/0001163143;Wandungsfragment;[];[];[];[]
http://www.bildindex.de/document/obj20328890;http://id.bildindex.de/thing/0001387113;Karl Hofers Frau Thilde mit ihren Söhnen Carlino und Hansrudi;[];[];[];[]
http://www.bildindex.de/document/obj06580368;http://id.bildindex.de/thing/0001163147;Steinzeug-Deckel;[];[];[];[]
http://www.bildindex.de/document/obj20321334;http://id.bildindex.de/thing/0001378979;Kinder in Rüdigheim bei Amöneburg;[];[];[];[]
http://www.bildindex.de/document/obj06570505;http://id.bildindex.de/thing/0001162380;Ziegel von einem Hausgiebel;[];[];[];[]
http://www.bildindex.de/document/obj06570506;http://id.bildindex.de/thing/0001162382;Ziegel von einem Hausgiebel;[];[];[];[]
http://www.bildindex.de/document/obj06580366;http://id.bildindex.de/thing/0001163145;Gefäßfragment;[];[];[];[]
http://www.bildindex.de/document/obj06580367;http://id.bildindex.de/thing/0001163146;Steinzeug-Deckel;[];[];[];[]
http://www.bildindex.de/document/obj06580348;http://id.bildindex.de/thing/0001163128;Krug;[];[];[];[]
http://www.bildindex.de/document/obj06580349;http://id.bildindex.de/thing/0001163129;Krug;[];[];[];[]
http://www.bildindex.de/document/obj06580346;http://id.bildindex.de/thing/0001163126;Krug;[];[];[];[]
http://www.bildindex.de/document/obj06580347;http://id.bildindex.de/thing/0001163127;Krug;[];[];[];[]
http://www.bildindex.de/document/obj20366160;http://id.bildindex.de/thing/0001418918;Schale;[];[];[];[]
http://www.bildindex.de/document/obj20366162;http://id.bildindex.de/thing/0001418919;Schale;[];[];[];[]
http://www.bildindex.de/document/obj20078199;http://id.bildindex.de/thing/0001219111;Folge von vier Landschaften;[];[];[];[]
http://www.bildindex.de/document/obj20078199;http://id.bildindex.de/thing/0001219109;Folge von vier Landschaften Folge von vier Landschaften/Der Hirte mit vier Ziegen im Gebirge;[];[];[];[]
http://www.bildindex.de/document/obj20078199;http://id.bildindex.de/thing/0001219110;Folge von vier Landschaften Folge von vier Landschaften/Der am Fuße zweier Bäume sitzende Mann;[];[];[];[]
http://www.bildindex.de/document/obj20078197;http://id.bildindex.de/thing/0001219107;Landschaft mit drei Bäumen und zwei Häusern;[];[];[];[]
http://www.bildindex.de/document/obj20078198;http://id.bildindex.de/thing/0001219108;Sumpflandschaft mit großer Baumgruppe;[];[];[];[]
http://www.bildindex.de/document/obj06570513;http://id.bildindex.de/thing/0001162384;Schreibzeug;[];[];[];[]
http://www.bildindex.de/document/obj20078195;http://id.bildindex.de/thing/0001219105;Wanderer auf nächtlichem Weg vor Gehöft (Die Dorfstraße);[];[];[];[]
http://www.bildindex.de/document/obj06570514;http://id.bildindex.de/thing/0001162385;Blumenübertopf;[];[];[];[]
http://www.bildindex.de/document/obj20078196;http://id.bildindex.de/thing/0001219106;Stadtgraben mit Zeichner (Görlitz?);[];[];[];[]
http://www.bildindex.de/document/obj20078192;http://id.bildindex.de/thing/0001219102;Landschaft mit dem Berg Landeskrone;[];[];[];[]
http://www.bildindex.de/document/obj06570515;http://id.bildindex.de/thing/0001162386;Blumenübertopf;[];[];[];[]
http://www.bildindex.de/document/obj20078193;http://id.bildindex.de/thing/0001219103;Wiesenlandschaft mit Bauernhof;[];[];[];[]
http://www.bildindex.de/document/obj20078194;http://id.bildindex.de/thing/0001219104;Ruine und Wanderer;[];[];[];[]
http://www.bildindex.de/document/obj06570516;http://id.bildindex.de/thing/0001162387;Teller;[];[];[];[]
http://www.bildindex.de/document/obj20078190;http://id.bildindex.de/thing/0001219100;Ruine einer Stadtbefestigung mit Brücke vor Rundturm;[];[];[];[]
http://www.bildindex.de/document/obj20078191;http://id.bildindex.de/thing/0001219101;Flusslandschaft mit Windmühle;[];[];[];[]
http://www.bildindex.de/document/obj20075430;http://id.bildindex.de/thing/0001214262;Pyrenäenlandschaft bei Bagnères-de-Bigorre;[];[];[];[]
http://www.bildindex.de/document/obj06580350;http://id.bildindex.de/thing/0001163130;Krug;[];[];[];[]
http://www.bildindex.de/document/obj06580356;http://id.bildindex.de/thing/0001163136;Fragment eines Trichterkruges;[];[];[];[]
http://www.bildindex.de/document/obj06570517;http://id.bildindex.de/thing/0001162388;Teller;[];[];[];[]
http://www.bildindex.de/document/obj06580357;http://id.bildindex.de/thing/0001163137;Kugeltopf;[];[];[];[]
http://www.bildindex.de/document/obj06580354;http://id.bildindex.de/thing/0001163134;Fliese;[];[];[];[]
http://www.bildindex.de/document/obj06580355;http://id.bildindex.de/thing/0001163135;Dekantiergefäß;[];[];[];[]
http://www.bildindex.de/document/obj06570571;http://id.bildindex.de/thing/0001162426;Model;[];[];[];[]
http://www.bildindex.de/document/obj20366131;http://id.bildindex.de/thing/0001418864;Tasse mit dem Portrait der Königin Luise von Preußen und dazugehöriger Untertasse Tasse mit dem Portrait der Königin Luise von Preußen und dazugehöriger Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366131;http://id.bildindex.de/thing/0001418865;Tasse mit dem Portrait der Königin Luise von Preußen und dazugehöriger Untertasse Tasse mit dem Portrait der Königin Luise von Preußen und dazugehöriger Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20078169;http://id.bildindex.de/thing/0001219079;Weiler auf einem Felsplateau;[];[];[];[]
http://www.bildindex.de/document/obj20078167;http://id.bildindex.de/thing/0001219076;Baumstudie;[];[];[];[]
http://www.bildindex.de/document/obj20366137;http://id.bildindex.de/thing/0001418886;Tasse mit Untertasse Tasse mit Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366137;http://id.bildindex.de/thing/0001418887;Tasse mit Untertasse Tasse mit Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20078168;http://id.bildindex.de/thing/0001219081;Die Strohhütte;[];[];[];[]
http://www.bildindex.de/document/obj20366136;http://id.bildindex.de/thing/0001418883;Tasse mit Untertasse Tasse mit Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366136;http://id.bildindex.de/thing/0001418884;Tasse mit Untertasse Tasse mit Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20192584;http://id.bildindex.de/thing/0001298495;Eßbesteck;[];[];[];[]
http://www.bildindex.de/document/obj20192584;http://id.bildindex.de/thing/0001298492;Eßbesteck Eßbesteck/Löffel;[];[];[];[]
http://www.bildindex.de/document/obj20192584;http://id.bildindex.de/thing/0001298493;Eßbesteck Eßbesteck/Gabel;[];[];[];[]
http://www.bildindex.de/document/obj20192584;http://id.bildindex.de/thing/0001298494;Eßbesteck Eßbesteck/Messer;[];[];[];[]
http://www.bildindex.de/document/obj20192581;http://id.bildindex.de/thing/0001298488;Teedose;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219075;Folge von zwölf verschiedenen Landschaften;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219066;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/DruckTitelblatt;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219067;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219068;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219069;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219070;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219071;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219072;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219073;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20078165;http://id.bildindex.de/thing/0001219074;Folge von zwölf verschiedenen Landschaften Folge von zwölf verschiedenen Landschaften/Druck;[];[];[];[]
http://www.bildindex.de/document/obj20366139;http://id.bildindex.de/thing/0001418892;Tasse mit Untertasse Tasse mit Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366139;http://id.bildindex.de/thing/0001418893;Tasse mit Untertasse Tasse mit Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20192582;http://id.bildindex.de/thing/0001298490;Girandolenpaar;[];[];[];[]
http://www.bildindex.de/document/obj20078166;http://id.bildindex.de/thing/0001219082;Der alte Weidenstamm (nach le Gros);[];[];[];[]
http://www.bildindex.de/document/obj20366138;http://id.bildindex.de/thing/0001418889;Tasse mit Untertasse Tasse mit Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366138;http://id.bildindex.de/thing/0001418890;Tasse mit Untertasse Tasse mit Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj06570314;http://id.bildindex.de/thing/0001162196;Fragment einer Ofenkachel;[];[];[];[]
http://www.bildindex.de/document/obj20078163;http://id.bildindex.de/thing/0001219064;Die beiden Genien bei dem Stein;[];[];[];[]
http://www.bildindex.de/document/obj06570573;http://id.bildindex.de/thing/0001162427;Teller mit Blumenornamenten;[];[];[];[]
http://www.bildindex.de/document/obj20366133;http://id.bildindex.de/thing/0001418874;Schokoladentasse mit Untertasse Schokoladentasse mit Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366133;http://id.bildindex.de/thing/0001418875;Schokoladentasse mit Untertasse Schokoladentasse mit Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20078164;http://id.bildindex.de/thing/0001219065;Die Wasserrinne vor dem Stein;[];[];[];[]
http://www.bildindex.de/document/obj06570574;http://id.bildindex.de/thing/0001162428;Kaffeekanne;[];[];[];[]
http://www.bildindex.de/document/obj20366132;http://id.bildindex.de/thing/0001418867;Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait einer Frau Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait einer Frau/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366132;http://id.bildindex.de/thing/0001418868;Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait einer Frau Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait einer Frau/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20366132;http://id.bildindex.de/thing/0001418870;Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait eines Mannes Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait eines Mannes/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366132;http://id.bildindex.de/thing/0001418871;Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait eines Mannes Zwei Tassen mit den Portraits eines Ehepaares und dazugehörigen Untertassen/Tasse mit dem Portrait eines Mannes/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20078160;http://id.bildindex.de/thing/0001219058;Die Wasserrinne vor dem Stein;[];[];[];[]
http://www.bildindex.de/document/obj20366135;http://id.bildindex.de/thing/0001418880;Tasse mit Untertasse Tasse mit Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366135;http://id.bildindex.de/thing/0001418881;Tasse mit Untertasse Tasse mit Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj20078161;http://id.bildindex.de/thing/0001219061;Die Schafe vor dem Stein;[];[];[];[]
http://www.bildindex.de/document/obj20366134;http://id.bildindex.de/thing/0001418877;Tasse mit Untertasse Tasse mit Untertasse/Tasse;[];[];[];[]
http://www.bildindex.de/document/obj20366134;http://id.bildindex.de/thing/0001418878;Tasse mit Untertasse Tasse mit Untertasse/Untertasse;[];[];[];[]
http://www.bildindex.de/document/obj06570576;http://id.bildindex.de/thing/0001162429;Gesimsstück einer Ofenkachel;[];[];[];[]
http://www.bildindex.de/document/obj20078162;http://id.bildindex.de/thing/0001219063;Der Zeichner vor dem Stein;[];[];[];[]
http://www.bildindex.de/document/obj06570310;http://id.bildindex.de/thing/0001162182;Ofenkachel mit Abendmahlsdarstellung;[];[];[];[]
http://www.bildindex.de/document/obj20269567;http://id.bildindex.de/thing/0001350504;Ehemaliges Dominikanerkloster Ehemaliges Dominikanerkloster/Sakristei;[];[];[];[]
http://www.bildindex.de/document/obj06570569;http://id.bildindex.de/thing/0001162425;Model mit Darstellung der Göttin Diana;[];[];[];[]
